,Country Name,Indicator Name_x,1972_x,1973_x,1974_x,1975_x,1976_x,1977_x,1978_x,1979_x,1980_x,1981_x,1982_x,1983_x,1984_x,1985_x,1986_x,1987_x,1988_x,1989_x,1990_x,1991_x,1992_x,1993_x,1994_x,1995_x,1996_x,1997_x,1998_x,1999_x,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,Indicator Name_y,1972_y,1973_y,1974_y,1975_y,1976_y,1977_y,1978_y,1979_y,1980_y,1981_y,1982_y,1983_y,1984_y,1985_y,1986_y,1987_y,1988_y,1989_y,1990_y,1991_y,1992_y,1993_y,1994_y,1995_y,1996_y,1997_y,1998_y,1999_y,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,"('Value', 1972)","('Value', 1973)","('Value', 1974)","('Value', 1975)","('Value', 1976)","('Value', 1977)","('Value', 1978)","('Value', 1979)","('Value', 1980)","('Value', 1981)","('Value', 1982)","('Value', 1983)","('Value', 1984)","('Value', 1985)","('Value', 1986)","('Value', 1987)","('Value', 1988)","('Value', 1989)","('Value', 1990)","('Value', 1991)","('Value', 1992)","('Value', 1993)","('Value', 1994)","('Value', 1995)","('Value', 1996)","('Value', 1997)","('Value', 1998)","('Value', 1999)","('Value', 2000)","('Value', 2001)","('Value', 2002)","('Value', 2003)","('Value', 2004)","('Value', 2005)","('Value', 2006)","('Value', 2007)","('Value', 2008)","('Value', 2009)","('Value', 2010)","('Value', 2011)","('Value', 2012)","('Value', 2013)","('AverageTemperature', 'mean', 1971)","('AverageTemperature', 'mean', 1972)","('AverageTemperature', 'mean', 1973)","('AverageTemperature', 'mean', 1974)","('AverageTemperature', 'mean', 1975)","('AverageTemperature', 'mean', 1976)","('AverageTemperature', 'mean', 1977)","('AverageTemperature', 'mean', 1978)","('AverageTemperature', 'mean', 1979)","('AverageTemperature', 'mean', 1980)","('AverageTemperature', 'mean', 1981)","('AverageTemperature', 'mean', 1982)","('AverageTemperature', 'mean', 1983)","('AverageTemperature', 'mean', 1984)","('AverageTemperature', 'mean', 1985)","('AverageTemperature', 'mean', 1986)","('AverageTemperature', 'mean', 1987)","('AverageTemperature', 'mean', 1988)","('AverageTemperature', 'mean', 1989)","('AverageTemperature', 'mean', 1990)","('AverageTemperature', 'mean', 1991)","('AverageTemperature', 'mean', 1992)","('AverageTemperature', 'mean', 1993)","('AverageTemperature', 'mean', 1994)","('AverageTemperature', 'mean', 1995)","('AverageTemperature', 'mean', 1996)","('AverageTemperature', 'mean', 1997)","('AverageTemperature', 'mean', 1998)","('AverageTemperature', 'mean', 1999)","('AverageTemperature', 'mean', 2000)","('AverageTemperature', 'mean', 2001)","('AverageTemperature', 'mean', 2002)","('AverageTemperature', 'mean', 2003)","('AverageTemperature', 'mean', 2004)","('AverageTemperature', 'mean', 2005)","('AverageTemperature', 'mean', 2006)","('AverageTemperature', 'mean', 2007)","('AverageTemperature', 'mean', 2008)","('AverageTemperature', 'mean', 2009)","('AverageTemperature', 'mean', 2010)","('AverageTemperature', 'mean', 2011)","('AverageTemperature', 'mean', 2012)","('AverageTemperature', 'mean', 2013)"
0,Afghanistan,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-365.0309814,-295.7562842,-67.27859047,-887.2323947999998,-824.0528984,-357.9534546,-2135.118274,-1357.840067,-328.32120449999996,-321.667406,-450.78223330000003,-419.1037006,-454.1072595,-170.09898930000003,-18.96353271,-119.12340449999999,97.03265808,84.75115906,127.30440729999998,-124.9717371,-437.1668204,-546.3749996,-940.9859021999999,-1268.353754,-1340.8167460000002,-1206.829524,-1352.338616,-1258.9021,-1595.865842,-1502.077331,-1851.1800899999998,-1561.2376359999998,-2074.233014,-2372.959595,-2700.5895769999997,-2158.690068,-3399.841421,-4349.247749,-5386.930222999999,-5989.187246,-6528.831159,Total greenhouse gas emissions (kt of CO2 equivalent),13040.848,13535.7541,14945.9682,14574.163999999999,14746.851,15247.281,15112.318000000001,14923.075,15691.266000000001,15810.335,15615.333,15322.53,14278.7921,13545.7369,12269.4624,12400.5073,12959.2948,12348.957,12528.0165,12307.0638,11370.4531,11390.8748,11290.6882,11635.6594,12505.9308,13343.25,13793.367,14812.366000000002,13530.953000000001,12585.402,13842.7381,14709.883999999998,14654.374,14770.2643,14849.1594,15272.633,15288.7756,15554.4295,17791.3299,17981.30729,18168.86,43523.5,44762.0,44975.0,47055.5,43310.5,42191.0,48680.5,49829.5,51191.0,52892.5,52639.5,53874.5,53150.0,52633.5,54544.0,54014.5,54692.0,54220.5,58978.0,61336.0,58923.0,58956.0,59105.0,59254.0,59405.5,59653.5,60026.0,60677.0,60632.5,60585.0,60539.5,63189.5,59499.0,62142.0,60000.0,62884.0,60000.0,62351.0,62571.0,56296.0,54450.0,58812.5,14.823500000000001,12.547166666666667,14.235500000000004,13.316749999999999,13.548083333333333,13.708583333333332,14.805416666666668,14.329666666666668,14.262083333333335,14.887333333333332,14.860083333333334,13.733083333333335,14.614833333333335,14.245833333333332,14.888749999999996,14.223166666666666,14.983999999999996,15.388999999999998,14.125750000000002,14.993333333333332,14.370750000000001,14.056083333333333,14.439249999999996,14.75475,14.859166666666667,14.426000000000002,14.904000000000002,15.1325,15.38875,15.497833333333334,15.778083333333333,15.537666666666668,14.916000000000002,15.77091666666667,14.979999999999999,15.595583333333332,15.106166666666669,15.216500000000002,15.257749999999996,15.828666666666669,15.518,14.481583333333333,16.533625
1,Afghanistan,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-365.0309814,-295.7562842,-67.27859047,-887.2323947999998,-824.0528984,-357.9534546,-2135.118274,-1357.840067,-328.32120449999996,-321.667406,-450.78223330000003,-419.1037006,-454.1072595,-170.09898930000003,-18.96353271,-119.12340449999999,97.03265808,84.75115906,127.30440729999998,-124.9717371,-437.1668204,-546.3749996,-940.9859021999999,-1268.353754,-1340.8167460000002,-1206.829524,-1352.338616,-1258.9021,-1595.865842,-1502.077331,-1851.1800899999998,-1561.2376359999998,-2074.233014,-2372.959595,-2700.5895769999997,-2158.690068,-3399.841421,-4349.247749,-5386.930222999999,-5989.187246,-6528.831159,Total greenhouse gas emissions (kt of CO2 equivalent),13040.848,13535.7541,14945.9682,14574.163999999999,14746.851,15247.281,15112.318000000001,14923.075,15691.266000000001,15810.335,15615.333,15322.53,14278.7921,13545.7369,12269.4624,12400.5073,12959.2948,12348.957,12528.0165,12307.0638,11370.4531,11390.8748,11290.6882,11635.6594,12505.9308,13343.25,13793.367,14812.366000000002,13530.953000000001,12585.402,13842.7381,14709.883999999998,14654.374,14770.2643,14849.1594,15272.633,15288.7756,15554.4295,17791.3299,17981.30729,18168.86,1452778.5,1155869.5,1144837.0,1181064.0,1181247.0,1178154.5,1179990.0,1087158.5,1022274.5,1006175.0,978149.5,922790.0,896659.5,853638.5,815445.0,901424.5,815864.0,810590.0,790255.0,850106.5,805156.5,955105.5,1005125.0,969181.5,1030610.0,1068382.0,1099482.0,1019664.5,1018120.0,893988.5,878709.5,1167500.0,950329.5,1180107.5,1228880.0,1242091.5,1075631.5,1297333.0,1186626.0,1123589.5,1266052.0,1286585.0,14.823500000000001,12.547166666666667,14.235500000000004,13.316749999999999,13.548083333333333,13.708583333333332,14.805416666666668,14.329666666666668,14.262083333333335,14.887333333333332,14.860083333333334,13.733083333333335,14.614833333333335,14.245833333333332,14.888749999999996,14.223166666666666,14.983999999999996,15.388999999999998,14.125750000000002,14.993333333333332,14.370750000000001,14.056083333333333,14.439249999999996,14.75475,14.859166666666667,14.426000000000002,14.904000000000002,15.1325,15.38875,15.497833333333334,15.778083333333333,15.537666666666668,14.916000000000002,15.77091666666667,14.979999999999999,15.595583333333332,15.106166666666669,15.216500000000002,15.257749999999996,15.828666666666669,15.518,14.481583333333333,16.533625
2,Angola,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",410.6709098,-331.55193360000004,-536.0659441,-159.85105900000002,1990.5578289999999,-1459.180233,-2181.4706079999996,-2191.464963,-2269.064511,-1652.951637,-1604.0378759999999,-1832.51067,-1991.25859,-2078.534272,-2161.559957,-2394.978779,-2326.8353230000002,-2380.311671,624.4578115,324.502039,34.91162489,200.96346530000002,125.275373,227.4254758,266.69171209999996,265.8983082,817.6772947000001,693.2379956,865.9201011,873.2810912999998,872.8745542000001,829.8091747999999,1688.998684,1614.266421,603.5270117,612.9086982000001,-1816.567845,-3650.637936,-5363.947897,-4727.137272,-3705.3494960000003,Total greenhouse gas emissions (kt of CO2 equivalent),42205.6507,44252.66912,40179.2335,44429.30003,38448.02409,43563.41218,46235.11458,56644.651970000006,48001.866160000005,41894.79496,45243.80208,44852.06032,35878.30078,36714.19083,35982.41365,46721.25774,35736.7658,39342.98618,50806.542689999995,43761.08127,64997.83986,39775.107189999995,44657.24335,48230.29864,47136.215789999995,33091.22462,35275.1251,36119.4252,34780.6811,34371.8411,34490.369,35858.015,36860.2334,35855.7384,36375.822,36690.534,37396.294,38309.465130000004,40029.3921,40878.65196,41657.16485,6305.0,5960.0,5532.5,8781.0,8708.5,5500.0,5477.5,5500.0,5750.0,6035.5,6035.5,6035.5,6035.5,6035.5,6035.5,6694.5,7295.5,6694.5,7057.0,6696.5,6035.5,6928.0,6757.5,6911.5,6911.5,6911.5,6553.0,6547.5,6544.5,6464.5,6549.0,6594.5,6600.0,6606.0,6602.0,6598.0,6595.0,6591.5,6588.5,6585.5,6582.5,6580.0,21.837,22.011000000000006,22.349666666666668,21.623499999999996,21.738916666666668,21.44741666666667,21.95075,21.817000000000004,22.144750000000002,22.077583333333337,22.027916666666666,21.819999999999997,22.367250000000002,22.356166666666667,22.021833333333337,22.036249999999995,22.749916666666664,22.412333333333336,22.12216666666667,22.46641666666667,22.095416666666665,22.498583333333332,22.291,22.189416666666663,22.936166666666665,22.479249999999997,22.317166666666665,23.120166666666666,22.382083333333338,22.360666666666663,22.502916666666668,22.9255,23.06658333333333,22.572833333333335,22.96608333333333,21.947083333333335,22.42708333333334,22.287333333333333,22.3165,22.6815,22.029666666666667,22.12333333333333,22.507875000000002
3,Angola,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",410.6709098,-331.55193360000004,-536.0659441,-159.85105900000002,1990.5578289999999,-1459.180233,-2181.4706079999996,-2191.464963,-2269.064511,-1652.951637,-1604.0378759999999,-1832.51067,-1991.25859,-2078.534272,-2161.559957,-2394.978779,-2326.8353230000002,-2380.311671,624.4578115,324.502039,34.91162489,200.96346530000002,125.275373,227.4254758,266.69171209999996,265.8983082,817.6772947000001,693.2379956,865.9201011,873.2810912999998,872.8745542000001,829.8091747999999,1688.998684,1614.266421,603.5270117,612.9086982000001,-1816.567845,-3650.637936,-5363.947897,-4727.137272,-3705.3494960000003,Total greenhouse gas emissions (kt of CO2 equivalent),42205.6507,44252.66912,40179.2335,44429.30003,38448.02409,43563.41218,46235.11458,56644.651970000006,48001.866160000005,41894.79496,45243.80208,44852.06032,35878.30078,36714.19083,35982.41365,46721.25774,35736.7658,39342.98618,50806.542689999995,43761.08127,64997.83986,39775.107189999995,44657.24335,48230.29864,47136.215789999995,33091.22462,35275.1251,36119.4252,34780.6811,34371.8411,34490.369,35858.015,36860.2334,35855.7384,36375.822,36690.534,37396.294,38309.465130000004,40029.3921,40878.65196,41657.16485,12296.0,10933.5,13032.5,11500.0,11500.0,10346.0,11441.0,10166.5,8916.5,7908.0,7125.0,6325.0,5525.0,5525.0,5500.0,5500.0,5500.0,5500.0,5561.0,5600.0,5750.0,6123.5,6500.0,8039.5,8782.0,9536.5,10321.5,9845.5,9687.0,9533.5,9034.0,8358.0,7793.5,7271.5,7000.0,7000.0,7000.0,7000.0,7163.0,7304.5,7347.0,6409.5,21.837,22.011000000000006,22.349666666666668,21.623499999999996,21.738916666666668,21.44741666666667,21.95075,21.817000000000004,22.144750000000002,22.077583333333337,22.027916666666666,21.819999999999997,22.367250000000002,22.356166666666667,22.021833333333337,22.036249999999995,22.749916666666664,22.412333333333336,22.12216666666667,22.46641666666667,22.095416666666665,22.498583333333332,22.291,22.189416666666663,22.936166666666665,22.479249999999997,22.317166666666665,23.120166666666666,22.382083333333338,22.360666666666663,22.502916666666668,22.9255,23.06658333333333,22.572833333333335,22.96608333333333,21.947083333333335,22.42708333333334,22.287333333333333,22.3165,22.6815,22.029666666666667,22.12333333333333,22.507875000000002
4,Albania,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",81.99968994,110.9946045,141.92254880000002,169.38098630000002,207.0886768,237.31301269999997,257.40202880000004,297.1585522,327.69539310000005,348.85542480000004,366.3387964,414.07034419999997,449.54078610000005,463.8016772,488.86139160000005,239.3414258,559.9126562000001,457.04274169999997,485.666467,547.3045682999999,625.8320258,611.2931859,627.9275061000001,619.9743158,627.3437482,624.9905927,150.50691469999998,176.0340351,1377.706036,193.0751572,284.0118298,205.37370369999996,-468.777323,663.9293741,367.3075873,2093.213176,339.07875789999997,749.5053122,720.1875342999999,633.3771719,900.0224291000001,Total greenhouse gas emissions (kt of CO2 equivalent),7613.2661,7348.4921,7632.6643,7873.036999999999,8470.9784,8948.9809,9996.0562,11248.3583,11433.5842,10520.3625,10730.5261,11567.5737,12215.2375,11821.5831,12079.105,12175.4832,12603.8867,12552.7369,11112.72956,8273.6324,6227.1532,6067.1799,6793.7963,6421.5713,6187.3841,5500.607,5246.1311,6493.4872,8389.2767,6820.6244,7503.059759999999,7834.0157,7401.10155,8308.3856,8027.14955,9879.3935,8136.785,8108.812387000001,8506.996034,8712.296365,8898.640911,13184.0,13193.5,13131.5,13500.0,14708.5,14708.5,14182.0,14750.0,14640.0,14835.5,14636.5,14636.5,15024.0,15848.0,19000.0,20058.0,17758.0,17018.5,14937.5,8682.0,11286.5,11689.5,6212.5,7735.5,8075.0,8981.0,8769.0,8798.0,8288.5,6440.0,6802.0,5133.0,6476.5,7083.5,6455.5,4350.0,6459.0,7266.5,7683.5,8641.0,8342.5,9379.5,12.534416666666667,12.60825,12.48666666666667,12.559833333333332,12.56841666666667,12.03625,13.22325,12.263583333333335,12.989166666666668,12.162083333333335,12.578666666666669,13.01525,12.510916666666667,12.640749999999999,12.948166666666667,13.056416666666665,12.996583333333332,13.044083333333335,12.803833333333335,13.46866666666667,12.338833333333334,13.084666666666665,13.122583333333337,14.09966666666667,12.782083333333334,12.7365,12.900916666666667,13.311250000000003,13.65375,13.746583333333335,13.690416666666666,13.559916666666668,13.62658333333333,13.258166666666666,12.747083333333334,12.976916666666668,13.890500000000001,13.955166666666665,13.84425,13.775416666666667,13.443250000000004,13.76825,14.993875000000003
5,Albania,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",81.99968994,110.9946045,141.92254880000002,169.38098630000002,207.0886768,237.31301269999997,257.40202880000004,297.1585522,327.69539310000005,348.85542480000004,366.3387964,414.07034419999997,449.54078610000005,463.8016772,488.86139160000005,239.3414258,559.9126562000001,457.04274169999997,485.666467,547.3045682999999,625.8320258,611.2931859,627.9275061000001,619.9743158,627.3437482,624.9905927,150.50691469999998,176.0340351,1377.706036,193.0751572,284.0118298,205.37370369999996,-468.777323,663.9293741,367.3075873,2093.213176,339.07875789999997,749.5053122,720.1875342999999,633.3771719,900.0224291000001,Total greenhouse gas emissions (kt of CO2 equivalent),7613.2661,7348.4921,7632.6643,7873.036999999999,8470.9784,8948.9809,9996.0562,11248.3583,11433.5842,10520.3625,10730.5261,11567.5737,12215.2375,11821.5831,12079.105,12175.4832,12603.8867,12552.7369,11112.72956,8273.6324,6227.1532,6067.1799,6793.7963,6421.5713,6187.3841,5500.607,5246.1311,6493.4872,8389.2767,6820.6244,7503.059759999999,7834.0157,7401.10155,8308.3856,8027.14955,9879.3935,8136.785,8108.812387000001,8506.996034,8712.296365,8898.640911,,,,,,,,,,,,,,,,,,,125743.5,141250.0,140058.0,162206.5,163027.5,169366.5,154752.5,140636.5,147007.5,149678.5,154752.5,149071.0,155881.0,153400.0,149457.0,149214.5,115395.0,128800.0,163473.5,158907.5,184380.5,183825.0,177885.5,186068.5,12.534416666666667,12.60825,12.48666666666667,12.559833333333332,12.56841666666667,12.03625,13.22325,12.263583333333335,12.989166666666668,12.162083333333335,12.578666666666669,13.01525,12.510916666666667,12.640749999999999,12.948166666666667,13.056416666666665,12.996583333333332,13.044083333333335,12.803833333333335,13.46866666666667,12.338833333333334,13.084666666666665,13.122583333333337,14.09966666666667,12.782083333333334,12.7365,12.900916666666667,13.311250000000003,13.65375,13.746583333333335,13.690416666666666,13.559916666666668,13.62658333333333,13.258166666666666,12.747083333333334,12.976916666666668,13.890500000000001,13.955166666666665,13.84425,13.775416666666667,13.443250000000004,13.76825,14.993875000000003
6,Albania,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",81.99968994,110.9946045,141.92254880000002,169.38098630000002,207.0886768,237.31301269999997,257.40202880000004,297.1585522,327.69539310000005,348.85542480000004,366.3387964,414.07034419999997,449.54078610000005,463.8016772,488.86139160000005,239.3414258,559.9126562000001,457.04274169999997,485.666467,547.3045682999999,625.8320258,611.2931859,627.9275061000001,619.9743158,627.3437482,624.9905927,150.50691469999998,176.0340351,1377.706036,193.0751572,284.0118298,205.37370369999996,-468.777323,663.9293741,367.3075873,2093.213176,339.07875789999997,749.5053122,720.1875342999999,633.3771719,900.0224291000001,Total greenhouse gas emissions (kt of CO2 equivalent),7613.2661,7348.4921,7632.6643,7873.036999999999,8470.9784,8948.9809,9996.0562,11248.3583,11433.5842,10520.3625,10730.5261,11567.5737,12215.2375,11821.5831,12079.105,12175.4832,12603.8867,12552.7369,11112.72956,8273.6324,6227.1532,6067.1799,6793.7963,6421.5713,6187.3841,5500.607,5246.1311,6493.4872,8389.2767,6820.6244,7503.059759999999,7834.0157,7401.10155,8308.3856,8027.14955,9879.3935,8136.785,8108.812387000001,8506.996034,8712.296365,8898.640911,84500.0,92898.5,90312.5,89687.5,107763.0,112250.0,112250.0,110950.0,110999.0,109160.5,110893.0,109839.5,110789.5,111703.0,113972.5,111065.5,115505.0,119251.0,116598.5,82178.0,63830.5,92467.5,97236.5,84961.0,73231.0,82358.0,84473.5,66977.0,71227.5,64110.0,62508.5,59705.5,56265.0,56953.5,52893.5,52893.0,61784.0,61514.5,56902.5,55760.0,57048.0,56246.0,12.534416666666667,12.60825,12.48666666666667,12.559833333333332,12.56841666666667,12.03625,13.22325,12.263583333333335,12.989166666666668,12.162083333333335,12.578666666666669,13.01525,12.510916666666667,12.640749999999999,12.948166666666667,13.056416666666665,12.996583333333332,13.044083333333335,12.803833333333335,13.46866666666667,12.338833333333334,13.084666666666665,13.122583333333337,14.09966666666667,12.782083333333334,12.7365,12.900916666666667,13.311250000000003,13.65375,13.746583333333335,13.690416666666666,13.559916666666668,13.62658333333333,13.258166666666666,12.747083333333334,12.976916666666668,13.890500000000001,13.955166666666665,13.84425,13.775416666666667,13.443250000000004,13.76825,14.993875000000003
7,United Arab Emirates,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",2413.8551899999998,2438.8957800000003,2475.737968,2401.445393,2405.77326,2315.161359,2302.332089,2330.692729,2351.945963,2170.719946,2117.41881,2226.685977,1947.7445280000002,1564.832141,1345.033267,-2870.77692,1156.390942,914.1104065,1312.181738,-97.55766121,404.6307203,-228.41938480000002,-1081.491353,-1450.570708,-2154.776804,-2185.256453,-2549.219861,-2592.489661,4.065466309,-81.42796631,113.1268997,146.9400177,354.3073425,213.76809690000002,412.69778439999993,5477.98259,-3384.513794,-8246.026868,-5997.487247,-5645.832835,-10935.14254,Total greenhouse gas emissions (kt of CO2 equivalent),44905.46275,56875.507820000006,57411.52655,57798.60342000001,70352.6192,69646.4002,78630.0426,57226.4289,60172.9218,53924.8253,52758.6888,50999.3789,66620.7794,67746.709,64880.31,62290.0822,64750.9019,71801.913,72498.5763,80008.30573,78759.69917,81325.7913,88014.56242999999,93904.01287,103034.6521,101901.3844,104993.2009,107207.9329,115420.5144,115018.8197,126800.2057,134091.6856,139999.4635,143367.6627,151837.32,167986.4324,181388.5363,182422.1692,193127.1576,199342.5226,204888.71899999998,50100.0,50090.0,50085.0,50080.0,50075.0,51757.5,59660.0,51677.0,55142.0,60979.0,37960.5,59097.5,40518.5,46702.5,44151.5,43365.0,43337.5,38891.5,50955.5,50872.5,49547.0,49211.0,48555.0,48537.5,49466.5,50946.5,50498.0,62805.0,63487.5,64718.5,66463.0,68613.0,70366.5,72374.0,75010.0,75011.0,75122.5,75013.5,74854.0,64556.5,63736.5,71024.5,27.622750000000007,27.42266666666666,27.674583333333334,27.695500000000006,27.606250000000003,27.57116666666667,28.56891666666667,28.069833333333335,28.100166666666667,28.301083333333334,28.13491666666667,27.327416666666675,27.369749999999996,27.399833333333333,27.72375,27.867333333333335,28.094333333333335,28.140249999999998,27.585250000000002,28.26008333333333,27.697083333333335,27.28408333333333,28.070416666666674,28.39741666666667,27.986333333333334,28.319250000000007,28.12066666666667,29.29258333333333,29.298416666666668,28.877750000000002,29.009583333333328,29.058000000000007,29.228333333333335,29.104,28.992916666666673,28.984083333333334,29.15608333333333,28.685000000000006,29.127666666666673,29.671333333333333,29.205416666666668,29.42583333333333,29.370625000000004
8,United Arab Emirates,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",2413.8551899999998,2438.8957800000003,2475.737968,2401.445393,2405.77326,2315.161359,2302.332089,2330.692729,2351.945963,2170.719946,2117.41881,2226.685977,1947.7445280000002,1564.832141,1345.033267,-2870.77692,1156.390942,914.1104065,1312.181738,-97.55766121,404.6307203,-228.41938480000002,-1081.491353,-1450.570708,-2154.776804,-2185.256453,-2549.219861,-2592.489661,4.065466309,-81.42796631,113.1268997,146.9400177,354.3073425,213.76809690000002,412.69778439999993,5477.98259,-3384.513794,-8246.026868,-5997.487247,-5645.832835,-10935.14254,Total greenhouse gas emissions (kt of CO2 equivalent),44905.46275,56875.507820000006,57411.52655,57798.60342000001,70352.6192,69646.4002,78630.0426,57226.4289,60172.9218,53924.8253,52758.6888,50999.3789,66620.7794,67746.709,64880.31,62290.0822,64750.9019,71801.913,72498.5763,80008.30573,78759.69917,81325.7913,88014.56242999999,93904.01287,103034.6521,101901.3844,104993.2009,107207.9329,115420.5144,115018.8197,126800.2057,134091.6856,139999.4635,143367.6627,151837.32,167986.4324,181388.5363,182422.1692,193127.1576,199342.5226,204888.71899999998,50360.0,73450.0,50292.5,97986.5,120893.5,137972.5,178402.0,205261.0,156289.0,150372.0,151706.5,133203.0,101425.0,105169.0,104766.5,85847.0,63431.0,54710.5,71375.0,69330.0,78840.0,66040.5,86092.5,100275.0,105098.5,100080.0,105754.5,101989.5,82495.5,142296.0,162700.0,120579.0,150050.0,75165.5,75603.5,116293.0,130876.5,144000.0,144709.0,144758.0,226283.0,107178.0,27.622750000000007,27.42266666666666,27.674583333333334,27.695500000000006,27.606250000000003,27.57116666666667,28.56891666666667,28.069833333333335,28.100166666666667,28.301083333333334,28.13491666666667,27.327416666666675,27.369749999999996,27.399833333333333,27.72375,27.867333333333335,28.094333333333335,28.140249999999998,27.585250000000002,28.26008333333333,27.697083333333335,27.28408333333333,28.070416666666674,28.39741666666667,27.986333333333334,28.319250000000007,28.12066666666667,29.29258333333333,29.298416666666668,28.877750000000002,29.009583333333328,29.058000000000007,29.228333333333335,29.104,28.992916666666673,28.984083333333334,29.15608333333333,28.685000000000006,29.127666666666673,29.671333333333333,29.205416666666668,29.42583333333333,29.370625000000004
9,United Arab Emirates,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",2413.8551899999998,2438.8957800000003,2475.737968,2401.445393,2405.77326,2315.161359,2302.332089,2330.692729,2351.945963,2170.719946,2117.41881,2226.685977,1947.7445280000002,1564.832141,1345.033267,-2870.77692,1156.390942,914.1104065,1312.181738,-97.55766121,404.6307203,-228.41938480000002,-1081.491353,-1450.570708,-2154.776804,-2185.256453,-2549.219861,-2592.489661,4.065466309,-81.42796631,113.1268997,146.9400177,354.3073425,213.76809690000002,412.69778439999993,5477.98259,-3384.513794,-8246.026868,-5997.487247,-5645.832835,-10935.14254,Total greenhouse gas emissions (kt of CO2 equivalent),44905.46275,56875.507820000006,57411.52655,57798.60342000001,70352.6192,69646.4002,78630.0426,57226.4289,60172.9218,53924.8253,52758.6888,50999.3789,66620.7794,67746.709,64880.31,62290.0822,64750.9019,71801.913,72498.5763,80008.30573,78759.69917,81325.7913,88014.56242999999,93904.01287,103034.6521,101901.3844,104993.2009,107207.9329,115420.5144,115018.8197,126800.2057,134091.6856,139999.4635,143367.6627,151837.32,167986.4324,181388.5363,182422.1692,193127.1576,199342.5226,204888.71899999998,,,,,,5839.5,7416.0,11389.5,12236.0,10281.0,10445.0,7539.0,8543.0,7186.0,6424.0,5926.5,4378.0,9935.5,11731.5,8744.0,12263.5,4738.5,9560.5,8988.5,6225.5,25718.5,36025.0,20810.0,32528.0,17689.0,17076.0,12503.0,10005.0,10006.0,13005.0,15005.0,15005.0,15007.5,29594.5,23168.5,17474.0,16586.5,27.622750000000007,27.42266666666666,27.674583333333334,27.695500000000006,27.606250000000003,27.57116666666667,28.56891666666667,28.069833333333335,28.100166666666667,28.301083333333334,28.13491666666667,27.327416666666675,27.369749999999996,27.399833333333333,27.72375,27.867333333333335,28.094333333333335,28.140249999999998,27.585250000000002,28.26008333333333,27.697083333333335,27.28408333333333,28.070416666666674,28.39741666666667,27.986333333333334,28.319250000000007,28.12066666666667,29.29258333333333,29.298416666666668,28.877750000000002,29.009583333333328,29.058000000000007,29.228333333333335,29.104,28.992916666666673,28.984083333333334,29.15608333333333,28.685000000000006,29.127666666666673,29.671333333333333,29.205416666666668,29.42583333333333,29.370625000000004
