,Country Name,Indicator Name_x,1972_x,1973_x,1974_x,1975_x,1976_x,1977_x,1978_x,1979_x,1980_x,1981_x,1982_x,1983_x,1984_x,1985_x,1986_x,1987_x,1988_x,1989_x,1990_x,1991_x,1992_x,1993_x,1994_x,1995_x,1996_x,1997_x,1998_x,1999_x,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,Indicator Name_y,1972_y,1973_y,1974_y,1975_y,1976_y,1977_y,1978_y,1979_y,1980_y,1981_y,1982_y,1983_y,1984_y,1985_y,1986_y,1987_y,1988_y,1989_y,1990_y,1991_y,1992_y,1993_y,1994_y,1995_y,1996_y,1997_y,1998_y,1999_y,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,"('Value', 1972)","('Value', 1973)","('Value', 1974)","('Value', 1975)","('Value', 1976)","('Value', 1977)","('Value', 1978)","('Value', 1979)","('Value', 1980)","('Value', 1981)","('Value', 1982)","('Value', 1983)","('Value', 1984)","('Value', 1985)","('Value', 1986)","('Value', 1987)","('Value', 1988)","('Value', 1989)","('Value', 1990)","('Value', 1991)","('Value', 1992)","('Value', 1993)","('Value', 1994)","('Value', 1995)","('Value', 1996)","('Value', 1997)","('Value', 1998)","('Value', 1999)","('Value', 2000)","('Value', 2001)","('Value', 2002)","('Value', 2003)","('Value', 2004)","('Value', 2005)","('Value', 2006)","('Value', 2007)","('Value', 2008)","('Value', 2009)","('Value', 2010)","('Value', 2011)","('Value', 2012)","('Value', 2013)","('AverageTemperature', 'mean', 1971)","('AverageTemperature', 'mean', 1972)","('AverageTemperature', 'mean', 1973)","('AverageTemperature', 'mean', 1974)","('AverageTemperature', 'mean', 1975)","('AverageTemperature', 'mean', 1976)","('AverageTemperature', 'mean', 1977)","('AverageTemperature', 'mean', 1978)","('AverageTemperature', 'mean', 1979)","('AverageTemperature', 'mean', 1980)","('AverageTemperature', 'mean', 1981)","('AverageTemperature', 'mean', 1982)","('AverageTemperature', 'mean', 1983)","('AverageTemperature', 'mean', 1984)","('AverageTemperature', 'mean', 1985)","('AverageTemperature', 'mean', 1986)","('AverageTemperature', 'mean', 1987)","('AverageTemperature', 'mean', 1988)","('AverageTemperature', 'mean', 1989)","('AverageTemperature', 'mean', 1990)","('AverageTemperature', 'mean', 1991)","('AverageTemperature', 'mean', 1992)","('AverageTemperature', 'mean', 1993)","('AverageTemperature', 'mean', 1994)","('AverageTemperature', 'mean', 1995)","('AverageTemperature', 'mean', 1996)","('AverageTemperature', 'mean', 1997)","('AverageTemperature', 'mean', 1998)","('AverageTemperature', 'mean', 1999)","('AverageTemperature', 'mean', 2000)","('AverageTemperature', 'mean', 2001)","('AverageTemperature', 'mean', 2002)","('AverageTemperature', 'mean', 2003)","('AverageTemperature', 'mean', 2004)","('AverageTemperature', 'mean', 2005)","('AverageTemperature', 'mean', 2006)","('AverageTemperature', 'mean', 2007)","('AverageTemperature', 'mean', 2008)","('AverageTemperature', 'mean', 2009)","('AverageTemperature', 'mean', 2010)","('AverageTemperature', 'mean', 2011)","('AverageTemperature', 'mean', 2012)","('AverageTemperature', 'mean', 2013)"
25,Denmark,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",608.119709,744.3072625,852.538041,974.1701453,1171.5618880000002,1153.7721390000002,1352.835464,1506.12135,1597.124863,1559.588584,1429.557471,1389.8240720000001,1509.210879,1740.475234,1769.922373,3783.915264,2503.102354,3006.375605,3167.307775,3144.863437,3035.9950289999997,3015.269971,2885.597832,2735.540381,2716.760186,2882.654912,104.4071777,117.0807007,-48.81088867,-0.8456054690000001,124.92368159999998,158.43462639999998,134.1829061,163.27091919999998,311.41992189999996,435.49024510000004,876.6356764000001,1478.516958,2181.291284,2227.964163,-1101.353139,Total greenhouse gas emissions (kt of CO2 equivalent),76756.8885,76625.5667,71615.379,73348.6972,77771.4084,81429.0777,81491.5049,84769.0332,85588.385,73218.923,76205.957,74360.875,73405.527,81256.13799999999,82445.446,82067.291,76420.928,71996.554,72484.035,83046.29400000001,76784.979,79296.696,82945.802,79490.34700000001,92887.163,83193.33,76245.003,72949.81298,68553.546,70080.083,69387.745,75002.52631,68854.75541,64816.685470000004,72755.336,67993.19979,65167.02911,63012.01565,63679.089779999995,58416.04474,53703.22392999999,43939.0,44129.0,53502.0,51017.0,46837.0,52207.0,52705.0,51616.0,46842.0,55580.0,66730.0,64004.0,73230.0,58256.0,61684.0,57474.0,67521.0,72534.0,74180.0,70749.0,61510.0,69791.0,64948.0,75633.0,69864.0,72057.0,72476.0,70074.0,74797.0,73559.0,70345.0,70768.0,71406.0,72328.0,69964.0,65610.0,78638.0,80373.0,66264.0,64672.0,73687.0,72992.0,-19.14225,-18.274916666666666,-18.714,-17.661166666666663,-18.945750000000004,-17.49975,-17.61916666666667,-17.918166666666668,-18.07166666666667,-17.009249999999998,-17.817583333333328,-18.438083333333335,-19.857750000000003,-18.769166666666667,-17.07641666666667,-17.616583333333335,-18.201666666666664,-17.324999999999996,-18.784583333333334,-17.87033333333333,-17.827916666666663,-19.00041666666667,-18.716166666666666,-18.085416666666667,-17.69783333333333,-16.80566666666667,-17.455333333333336,-16.620916666666663,-17.699083333333334,-16.8245,-17.06775,-16.291083333333336,-15.747083333333336,-16.770583333333335,-15.643,-16.574333333333332,-16.533083333333334,-16.843333333333334,-16.78316666666667,-15.085749999999999,-16.641416666666668,-16.260916666666667,-14.927249999999999
26,Algeria,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-258.4950371,-1946.571807,-550.2199072000001,347.4806055,-834.8969629,-1207.008398,-999.1979492,433.15874019999995,640.0044922000001,2383.502832,3489.081543,4000.519922,3228.186523,1840.3087890000002,2847.660156,3510.1707030000002,3893.229004,3964.5683590000003,3674.9729450000004,3810.877293,2521.6165739999997,2929.248242,3022.119941,3156.640039,3198.191211,3201.319434,4030.7896880000003,3784.731633,2795.990664,2121.310039,80.84517969,-1030.962273,103.585375,-1324.730289,-1266.5125699999999,1391.559297,-1012.011094,-4685.542188,-967.3613742999999,-2110.639108,-8205.257102,Total greenhouse gas emissions (kt of CO2 equivalent),53749.0748,67626.6106,59317.0879,55999.4944,68739.1219,74887.917,81970.0189,84371.381,83331.195,79915.671,83128.898,89059.226,92775.912,104029.82199999999,107927.84599999999,106730.105,107912.716,110026.679,106445.8175,111649.00300000001,121636.28,122490.489,118601.888,123799.179,123728.789,123971.39300000001,126561.246,132794.415,133778.197,129334.834,131222.654,139592.331,139846.684,146241.499,151655.372,157333.425,160415.277,160849.9266,167674.633,172303.5092,176471.2268,6701.0,4934.0,4957.0,8313.0,7101.0,4337.0,5809.0,5553.0,7297.0,6720.0,5965.0,5635.0,5730.0,8861.0,8084.0,7777.0,6006.0,7821.0,6315.0,10809.0,9939.0,8097.0,7999.0,8924.0,13090.0,8016.0,8847.0,10711.0,9194.0,11104.0,10739.0,14480.0,13582.0,15057.0,15068.0,12742.0,11038.0,15975.0,14838.0,17405.0,17639.0,19100.0,22.672250000000002,22.69816666666667,22.886166666666668,22.541,22.71641666666667,22.35675,23.546083333333343,23.161833333333337,23.39683333333333,23.16016666666667,23.579250000000005,23.094166666666663,23.683000000000003,23.063083333333335,23.526250000000005,23.256666666666675,24.24775,23.81566666666667,23.724333333333334,24.014416666666666,23.011083333333335,22.767,23.450833333333335,23.642083333333332,23.7225,23.734333333333336,23.955166666666667,23.92058333333333,24.299416666666662,24.032249999999994,24.724416666666666,24.263000000000005,24.393666666666665,23.916000000000007,24.222583333333333,24.200833333333335,24.06533333333334,23.95025,24.15433333333333,25.215666666666664,24.144166666666667,23.95483333333333,25.1215
27,Ecuador,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",455.36886380000004,87.37395752,244.0180259,409.88698339999996,480.51698830000004,246.1049443,332.67891210000005,203.58215330000002,361.4090186,416.8248573999999,557.5148818,634.0857959,596.0818584,457.9958506,312.3059414,1231.73413,353.72595950000004,84.71323877,149.9928959,659.7870313,613.020002,685.0330878999999,1663.4519890000001,2004.806016,1730.301961,1121.7102849999999,2165.23452,1320.681932,3430.4173049999995,3240.53165,2716.222877,2740.752361,3015.126701,530.0730977,-214.9481094,-574.7071777000001,-2466.07948,-5533.383237,-6623.682302,-7244.896195,-6627.0999679999995,Total greenhouse gas emissions (kt of CO2 equivalent),13151.5483,14205.3605,15880.1861,16944.7733,18558.7328,19756.3034,20950.1594,22337.0345,23548.427000000003,25095.7716,25608.8504,24799.7518,26119.651,27254.1464,28409.6361,28130.0391,29861.917999999998,29978.648999999998,30859.4911,32029.751,33098.36,33609.924,36622.328,38984.727999999996,41250.815,41388.371,40663.024,37373.914,39805.121,41166.86,42616.27,44122.401,45931.824,47049.334,48495.587,49801.889,47603.308,49448.328010000005,50320.69803,51593.66338,52746.57269,9034.0,9717.0,9774.0,9205.0,8500.0,9731.0,10754.0,10290.0,9693.0,11141.0,11658.0,10450.0,10275.0,10192.0,8031.0,7961.0,8671.0,6665.0,7967.0,5696.0,5911.0,6711.0,6162.0,6951.0,6176.0,5976.0,6484.0,7001.0,6208.0,6100.0,5696.0,7980.0,8053.0,7220.0,7774.0,8186.0,7466.0,8617.0,8912.0,9249.0,7995.0,7064.0,21.573416666666663,22.485666666666663,22.082166666666666,21.695916666666665,21.571833333333334,21.98025,22.193,22.086750000000006,22.291416666666667,22.336000000000002,22.167666666666673,22.47725,22.94666666666667,21.886083333333332,21.838250000000002,22.0715,22.847083333333334,22.130916666666668,21.87641666666667,22.434749999999998,22.529500000000002,22.611500000000003,22.421583333333334,22.217083333333335,22.574166666666667,22.0325,23.082916666666666,23.121,21.90216666666667,22.026,22.236083333333337,22.76366666666667,22.668333333333337,22.64791666666667,22.5295,22.603166666666667,22.359750000000002,22.22425,22.67716666666667,22.639916666666668,22.33666666666667,22.445916666666665,22.264125
28,Eritrea,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",116.0168591,123.77238090000002,129.6253807,119.4476003,123.9442201,119.54227140000002,130.9769802,133.7891094,138.5097604,164.195309,132.7236996,136.72954019999997,129.9991092,124.3514107,158.17663019999998,164.1319816,170.53676950000002,176.5571197,186.29758169999997,187.97114059999998,2.68971965,12.25435602,10.89190137,9.622762405,8.275581146,6.896198914,211.54449330000003,224.4280087,272.1152979,174.65322719999998,155.2518024,116.46083829999999,87.19845351,65.64810495,76.45286818,297.9342245,517.0065869,240.35836329999998,269.2893366,211.8925685,198.81013769999998,Total greenhouse gas emissions (kt of CO2 equivalent),2871.7766,2919.6667,2868.3485,2805.2327,2809.2898,2856.1121,2872.3434,2916.0853,2974.4804,2972.4192,2972.7117,3041.2568,2949.3716,3016.3538,3160.3709999999996,3097.8786,3131.5131,3255.0843,3335.2411,3334.6589,3688.5283,3457.7812,3603.5561,3751.3187,4186.3125,4543.0152,4670.6717,4939.413,4981.2584,4725.5075,4456.5509,4481.7148,4532.7421,4476.2926,4483.4227,4868.8631,4954.7574,4751.093152,4844.785693,4912.880173,4977.888033,,,,,,,,,,,,,,,,,,,,,,2038.0,7449.0,5124.0,3665.0,3434.0,9552.0,7700.0,5943.0,11658.0,1706.0,1987.0,2980.0,11565.0,11604.0,8395.0,3307.0,10706.0,11786.0,11154.0,12692.0,12000.0,26.37633333333333,26.97408333333333,27.162583333333334,26.670583333333337,26.576666666666668,26.800666666666668,26.82383333333333,26.881833333333333,27.169833333333333,27.33983333333333,26.965416666666666,26.63525,26.776249999999994,27.090833333333336,26.693916666666667,26.702083333333334,27.132166666666674,27.237583333333333,26.6545,27.448083333333333,27.256833333333333,26.428916666666662,26.930249999999997,26.890583333333336,27.13666666666667,27.183916666666672,27.146,27.577833333333334,27.514083333333332,27.51725,27.41058333333334,27.639416666666666,27.729750000000006,27.5775,27.69,27.492,27.485416666666666,27.59433333333334,28.092583333333334,28.05416666666667,27.58575,27.880083333333335,28.503500000000003
29,Spain,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1022.3692970000001,1844.519961,2073.269648,2454.279688,3041.4075,3155.129063,3806.6123439999997,5150.769453,6611.741016,6595.361016,6369.662656,6605.040469,6937.322578,6970.438672,7004.980547,5340.362266,7247.849453,8040.641328,8514.085547,8775.223766,10115.66472,9639.156453,9915.346406,9964.561797,10013.849409999999,9152.007156,13401.80977,10469.14273,12734.42305,9689.615625,10494.78366,13389.67805,10706.06531,11866.60359,15783.26078,11886.04389,9099.895984,16183.55109,13249.50307,12601.88932,17453.12477,Total greenhouse gas emissions (kt of CO2 equivalent),197677.109,211641.504,225300.035,230871.75699999998,249915.39899999998,242955.113,243130.68899999998,256038.74399999998,269540.186,274923.577,268301.774,272032.249,262132.712,255905.052,261037.137,259342.83,268265.705,288737.88800000004,293343.061,300579.87899999996,308497.849,293901.601,306314.424,319459.334,309786.213,329912.391,343785.33700000006,363569.604,381031.15,377629.971,397417.357,407869.657,421107.42799999996,437016.74100000004,430218.33200000005,439904.16799999995,404869.429,372822.5154,354618.0226,353857.3861,348257.2922,12718.0,12584.0,14330.0,16169.0,16003.0,14969.0,17464.0,16003.0,22379.0,12934.0,16568.0,16392.0,26249.0,26079.0,20776.0,26074.0,27852.0,23597.0,23789.0,24592.0,19426.0,24492.0,21843.0,14761.0,30016.0,22498.0,28424.0,20987.0,30997.0,23003.0,28347.0,29236.0,32628.0,17707.0,28755.0,35692.0,32483.0,27103.0,30498.0,34475.0,23718.0,36447.0,13.091583333333334,12.810666666666668,13.420166666666665,13.324166666666665,13.374250000000002,13.434999999999997,13.548499999999999,13.716666666666667,13.831666666666665,13.604249999999999,14.273249999999999,14.204999999999998,14.1945,13.36575,14.131833333333333,13.876250000000004,14.460916666666668,14.161333333333333,15.045916666666665,14.762083333333335,14.007166666666665,13.955249999999998,13.50066666666667,14.650999999999998,15.072166666666666,14.151250000000003,15.105916666666666,14.552000000000001,14.3665,14.46875,14.616083333333334,14.647916666666667,14.996916666666666,14.396416666666669,14.303583333333334,15.105916666666666,14.241333333333335,14.229500000000002,14.968083333333333,14.246000000000002,15.321083333333334,14.58,14.858875000000001
30,Estonia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",21274.47209,21535.73651,21975.10308,21471.79812,21264.39763,20896.08925,20714.27691,20258.50795,20040.044019999998,19985.715819999998,20326.16701,20212.589340000002,20379.19899,20305.00977,20149.09486,20058.52237,19661.41606,19642.47579,13417.48432,13202.59599,12704.09908,12725.60005,12134.5063,11768.860429999999,11565.98741,11317.17058,-728.6426147000001,-571.2862597999999,-608.7629517000001,-847.2979662999999,4683.462168999999,-670.8400981000001,-608.791852,-807.0266552999999,374.0809984,-323.98697749999997,-395.82276119999995,228.84862719999998,973.4117896,971.8804785,-99.10267578,Total greenhouse gas emissions (kt of CO2 equivalent),66959.8239,68227.4648,69064.0488,70829.7248,69841.0407,71036.2928,70286.3214,70792.3712,70666.1103,70863.4169,70756.1858,69709.1091,68788.0311,68662.1093,69465.6839,69382.1037,69888.796,68716.2918,55787.31741,51527.4219,41259.5838,34874.9733,34255.4135,31933.334,32604.2831,32114.2147,19347.233,18098.9796,17768.8082,17940.1633,22955.3596,19449.737380000002,20024.42742,20053.5829,19628.3862,23503.7062,21871.9123,18815.60914,22767.1259,24378.84606,23292.77921,,,,,,,,,,,,,,,,,,,,,20562.0,20994.0,16686.0,19974.0,22046.0,21850.0,17666.0,13377.0,21285.0,22302.0,23025.0,21574.0,25083.0,30818.0,24173.0,34746.0,31831.0,30146.0,27440.0,28065.0,38994.0,32754.0,5.395166666666668,5.966583333333333,5.5025,6.30725,6.911416666666667,3.8107500000000005,4.78075,3.913583333333333,4.8045,4.502583333333335,5.183083333333333,5.444666666666667,6.143833333333333,5.7465,3.569249999999999,4.887083333333332,3.284083333333333,5.743583333333333,7.180583333333334,6.698583333333332,6.2580833333333326,6.401833333333333,5.146250000000001,5.252250000000002,6.165833333333333,4.5785,5.778333333333333,5.361416666666666,6.456833333333332,7.008750000000002,5.973,6.211583333333333,5.662166666666665,5.940833333333334,6.0014166666666675,6.531833333333334,6.830833333333332,7.267833333333333,6.061833333333333,5.042999999999999,6.865333333333333,5.486,6.961749999999999
31,Ethiopia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-381.5660593,-366.0060583,-355.20633389999995,-332.0573001,-283.56528030000004,-223.85082369999998,-229.94529690000002,-255.18825809999998,-316.32626,-306.27964049999997,-317.6246657,-344.27957189999995,-263.9471331,-248.51781069999998,-291.6034326,-495.06131100000005,-289.7783899,-276.1558142,-346.4187427,-371.9320645,382.85276610000005,368.1195631,391.3769841,406.7139128,443.91284440000004,473.4357199,113657.6191,137680.0952,107095.2859,67308.82342,99819.66897,87993.44317,90604.00811,111531.62599999999,73509.37666000001,88796.35259,71581.41713999999,74153.95266,74239.10995,73934.05437,73227.33019,Total greenhouse gas emissions (kt of CO2 equivalent),53622.462999999996,55350.484000000004,51260.337,50931.592000000004,51242.885,54505.545,52141.327000000005,54010.331,58090.723,54772.992999999995,57626.867999999995,57482.025,55886.913,56113.395,59176.544,57709.267,57246.245,61350.887,67300.58055,63661.39064,68922.40705,65357.9845,65880.9686,69202.104,71509.731,73810.378,190909.59,217793.99399999998,183617.668,144657.84,186749.543,171731.66100000002,175248.634,200010.181,175184.51,189006.75,175266.23,182032.5841,182771.1979,184045.8761,185292.1681,,,,,,,,,,,,,,,,,,,,,,15487.0,10749.0,13106.0,12114.0,12917.0,13738.0,11150.0,11631.0,13259.0,14354.0,13874.0,14691.0,15567.0,15204.0,16711.0,16245.0,18269.0,18385.0,20288.0,21102.0,24446.0,22.752083333333335,23.251,23.446250000000003,22.792250000000006,22.847666666666665,22.999916666666664,23.137249999999995,23.117250000000002,23.329416666666663,23.642,23.15458333333333,23.25550000000001,23.493333333333336,23.192000000000004,22.916583333333335,23.193249999999995,23.626583333333333,23.51908333333333,22.856000000000005,23.37958333333334,23.41241666666667,23.239500000000003,22.98875,23.20866666666667,23.396500000000003,23.358583333333332,23.423833333333334,23.689416666666663,23.446833333333334,23.762583333333335,23.6615,23.82325,23.857166666666668,23.778666666666666,23.89691666666667,23.77808333333333,23.724000000000004,23.60258333333333,24.273583333333335,23.9275,24.074166666666667,23.976166666666668,24.6315
32,Finland,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-1243.155917,-1482.211107,-1478.8498029999998,-498.4316074,60.43479258,489.08020080000006,747.0944344999999,813.9399852999999,876.6778021,830.8580948,852.1470116,877.6244775,942.2223477,979.8745064,1059.2165380000001,-3484.4216380000003,1171.360358,1181.397835,1448.148109,1440.323359,1491.245627,1539.674399,28.62436203,-535.5392659,-176.81570109999998,-201.3147188,-219.7519824,-759.1586426,-1614.611328,-1851.021212,-368.1502867,1873.596652,-554.5869141,182.19828280000002,-17.16505508,135.9324008,1547.07808,2510.8168149999997,3347.416882,3334.374545,-2170.199459,Total greenhouse gas emissions (kt of CO2 equivalent),62873.61655,67698.9441,64265.455,64026.7865,69904.91515,69674.7709,75196.47753999999,75507.48554,76384.82188999999,66642.99221,64738.793410000006,63672.65579,64221.98242000001,68584.54169,68781.45654,68787.44054,72039.80852,72671.06844,75555.06141000001,75468.13313,71840.83651000001,73474.77034,80759.09577999999,77426.35974,83954.85492,82093.03433,77932.968,76491.326,75117.479,80288.01944,83951.8501,95013.026,88571.15800000001,76199.7899,88152.9764,85742.2331,78384.73416,74993.88634,84371.53873,76124.62559,69072.93872,25862.0,24614.0,27307.0,28405.0,29772.0,23148.0,20813.0,21029.0,28697.0,21840.0,30469.0,34430.0,31058.0,30070.0,31912.0,20208.0,26038.0,33487.0,34847.0,36391.0,24152.0,36212.0,37953.0,37686.0,40827.0,37188.0,28929.0,21589.0,36007.0,33811.0,32585.0,35494.0,34738.0,37304.0,35575.0,39329.0,36408.0,41027.0,34299.0,38469.0,39028.0,38215.0,0.8563333333333336,2.824583333333333,1.7123333333333335,3.362666666666666,2.9960833333333334,0.41300000000000053,1.1675833333333328,0.11508333333333276,1.4055833333333332,0.8816666666666664,0.8399999999999999,1.8109166666666667,2.001416666666666,2.425833333333333,-0.48750000000000004,1.1774166666666663,-0.15625000000000044,1.8564999999999998,3.670333333333334,2.943250000000001,2.3282499999999997,2.6495833333333336,1.7829166666666667,1.7739166666666673,2.3540833333333335,1.6930833333333337,2.2275833333333335,1.2267500000000002,2.3225000000000007,3.590666666666668,2.09525,2.230166666666667,2.499833333333333,2.6147499999999995,3.23025,2.8921666666666668,3.092333333333334,3.2009166666666666,2.43925,1.1437500000000005,3.541166666666667,1.9072499999999994,4.064125
33,France,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10628.717190000001,10895.20313,10843.15234,10541.22656,11623.64844,12363.11719,13616.582030000001,14515.06359,14775.25,14858.44422,14687.140630000002,17923.72375,17971.49609,17229.57703,18142.01172,26940.8468,16955.03711,16812.0243,28366.847660000003,28558.942189999998,31169.92734,32633.94695,31094.033669999997,27095.935080000003,25676.65266,27254.05898,22478.048730000002,22447.48786,27924.43455,29078.108239999998,28229.71055,30330.2142,27862.39687,21811.339659999998,23106.07391,24134.29785,30439.9935,33720.92248,32240.5895,34414.07071,34637.33799,Total greenhouse gas emissions (kt of CO2 equivalent),650356.94,691091.495,674903.0,634882.235,679365.4,667440.965,687571.95,697434.69,675156.85,621534.31,597074.4,584373.15,575218.36,561940.72,549474.89,547516.39,533912.04,547917.63,554685.28,580971.95,564014.19,541094.38,538140.6,543013.14,572529.08,565220.99,577851.541,563699.027,559922.199,565204.3298,557850.1275,564607.176,560648.8432,557130.1263,547361.3761,540947.1359,544424.0617,527525.7765,532133.0404,502656.655,499146.6345,45698.0,45067.0,45844.0,38734.0,37722.0,42303.0,50323.0,47820.0,51810.0,50110.0,52360.0,51274.0,64597.0,59999.0,54487.0,55584.0,61509.0,63480.0,64787.0,66764.0,63992.0,64739.0,66685.0,65079.0,71361.0,66288.0,76063.0,72395.0,71175.0,66169.0,74455.0,62500.0,75788.0,69887.0,67414.0,62542.0,71018.0,74478.0,70405.0,66563.0,71512.0,72656.0,12.869166666666665,12.594416666666667,12.887166666666664,13.040416666666667,12.962499999999999,13.278333333333334,13.016583333333331,12.657000000000002,12.836416666666667,12.555833333333332,13.080666666666668,13.679416666666668,13.487833333333334,12.868250000000002,12.628,12.871666666666668,12.955166666666669,13.580916666666667,13.930083333333334,14.038833333333335,13.1395,13.462916666666667,13.15016666666667,14.15616666666667,13.899749999999997,13.013916666666667,14.095999999999998,13.720666666666666,13.904916666666667,13.967333333333334,13.6965,14.048166666666667,14.337916666666667,13.66408333333333,13.694250000000002,14.143833333333333,13.896583333333332,13.581499999999998,13.941666666666668,13.115416666666667,14.479583333333336,13.707166666666666,13.584625
34,United Kingdom,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",9297.453437999999,11139.48016,11532.189690000001,10958.37969,12215.831409999999,13515.068280000001,8543.293437999999,14941.67875,14907.51719,16484.199380000002,15051.16281,13124.02859,14192.99594,14543.69375,15919.67672,12925.89602,19644.90047,22310.20766,27168.067580000003,26454.46992,23016.82734,20097.51875,21791.40742,30078.491410000002,26746.286330000003,24091.87617,16063.272030000002,14628.395030000001,9474.117375,13750.8393,14266.236330000002,14807.77637,11076.33515,13003.56739,13932.86702,13608.34735,17409.8422,23429.79822,32405.33895,32010.095119999998,39448.221939999996,Total greenhouse gas emissions (kt of CO2 equivalent),822151.68,863336.04,823515.68,809418.44,824663.31,833515.83,830538.8,876952.44,806582.53,789385.06,772803.8,763225.32,730850.52,766610.11,786061.18,785723.22,787867.03,775919.13,777244.23,782637.35,761019.6,733575.46,728677.75,728336.09,744362.82,716185.48,705167.71,680102.478,673897.4079999999,683080.0911,661572.36,670993.3470000001,662917.5991,659108.0918,658331.2438,646412.1481,635417.1726,584940.8797,609586.561,568061.8289,585779.7833,42412.0,43654.0,49712.0,43344.0,38505.0,49006.0,52526.0,52292.0,58782.0,58417.0,62057.0,63717.0,77205.0,63333.0,69659.0,59880.0,62142.0,67369.0,69712.0,72519.0,68194.0,73282.0,73520.0,76992.0,81315.0,73776.0,75542.0,80495.0,80075.0,70827.0,80028.0,77798.0,77754.0,79609.0,80361.0,72244.0,82814.0,79284.0,76746.0,77471.0,66571.0,73838.0,9.0505,8.492500000000001,8.7935,8.760166666666667,9.077916666666667,9.090333333333335,8.649500000000002,8.548416666666666,8.052750000000001,8.643166666666666,8.487083333333333,9.014583333333333,9.091666666666669,8.90725,8.173250000000001,8.002749999999999,8.33025,8.973083333333333,9.5875,9.674583333333333,8.828333333333333,9.025,8.66975,9.15075,9.419583333333334,8.551166666666667,9.64425,9.462750000000002,9.663333333333334,9.379666666666667,9.140083333333335,9.679666666666668,9.742083333333333,9.737333333333332,9.655249999999999,9.943416666666666,9.7975,9.348250000000002,9.453333333333333,8.394333333333334,9.907916666666667,9.037416666666667,8.9975
35,Georgia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17333.624369999998,17954.72241,18614.47949,12469.44399,11224.36997,10170.41921,8787.266259999999,7688.441040000001,6791.0503659999995,6503.1856450000005,6202.050464,5215.108301,4819.127295,4206.43562,3294.246094,2816.611548,3223.9181399999998,3613.9845950000004,-4286.009655,-2741.537579,-973.2961062999999,-638.4316097,-290.3886045,-730.2815853999999,-105.63736229999999,-77.21473706,-227.64592000000002,-172.7152155,-222.3187051,240.2379397,10859.793029999999,-165.3915454,-75.21188828,-51.003733399999994,-72.6360835,-107.35644579999999,-43.15994268,43.97842107,240.6558977,439.9984547,221.9213724,Total greenhouse gas emissions (kt of CO2 equivalent),52152.699,54661.047,57002.975999999995,52994.038,52281.977,51638.154,51226.87,51216.748,51361.645,51528.678,50752.148,49271.240999999995,48789.043,47876.477,46727.992999999995,46829.499,47706.739,46751.864,38220.5924,31422.526,27307.6154,23015.2493,16492.9776,13616.2717,12931.4294,12076.9571,11244.96563,10982.3658,11554.30561,9788.1363,20647.4741,9653.4444,10168.475,11190.1678,11840.2366,12884.9934,12282.1374,13250.12002,13108.62377,14665.8003,14627.74929,,,,,,,,,,,,,,,,,,,,,17674.0,14250.0,13244.0,13032.0,14039.0,17109.0,10872.0,20325.0,10430.0,26883.0,16984.0,19347.0,18165.0,19889.0,12469.0,16682.0,16834.0,10737.0,10189.0,20684.0,16989.0,18367.0,8.830916666666667,7.990416666666667,7.851833333333334,8.251,8.736916666666666,7.7195,8.305416666666666,8.409916666666666,9.565083333333334,8.783083333333336,9.44175,7.979666666666666,8.613083333333334,8.51825,8.372166666666667,8.797166666666667,8.169916666666667,8.206333333333331,8.936583333333333,8.84425,8.857083333333334,7.390916666666667,7.397833333333332,8.718333333333332,9.427583333333335,9.117916666666668,8.550666666666666,9.85875,9.769166666666669,9.311166666666667,9.861749999999999,9.206,8.804583333333335,9.218583333333333,9.4135,9.40375,9.525916666666667,9.308583333333333,9.552083333333334,11.102416666666668,8.523749999999998,9.787333333333333,10.686625
